model,direction,ID,Question_EN,gt,cot,nocot,LLM_Level_Final,meta_counting_type,meta_domain_v2,meta_scene_consistency,meta_shot_transition_count,meta_content_style
InternVL3-38B,gain,268,How many kinds of animals appeared in the video?,D,D,C,2,object,instructional-media,edited_with_cuts,5.0,other
InternVL3-38B,gain,297,How many children learning acrobatics are mainly featured in the video? How many of them are girls?,D,D,A,2,object,real-world,edited_with_cuts,15.0,other
InternVL3-38B,gain,601,What is the combined number of appearances of the drongo and the meerkat in the video clip?,D,D,A,3,object,real-world,edited_with_cuts,5.0,other
InternVL3-38B,gain,642,"In the video, how many times did the rusty-spotted cat's paws appear on the ground and in the trees, respectively?",D,D,A,2,event,real-world,edited_with_cuts,8.0,other
InternVL3-38B,gain,161,How many kinds of animals are shown in the video?,D,D,C,2,object,real-world,edited_with_cuts,5.0,other
InternVL3-38B,gain,178,How many cats appeared in the video clip?,A,A,C,1,object,real-world,edited_with_cuts,6.0,other
InternVL3-38B,gain,283,How many people appeared in the video clip?,D,D,B,1,object,real-world,continuous_shot,0.0,other
InternVL3-38B,gain,1240,How many people appeared in the video?,C,C,A,1,object,instructional-media,edited_with_cuts,12.0,other
InternVL3-38B,gain,1366,How many people are in the video?,D,D,C,1,object,real-world,continuous_shot,0.0,other
InternVL3-78B,gain,3,"How many film and TV adaptations of Journey to the West are introduced in the video in total, and which of them is a co-production between two countries?",C,C,D,3,event,instructional-media,edited_with_cuts,20.0,other
InternVL3-78B,gain,37,Which empty bottle shown in the video is the most expensive?,D,D,A,3,object,real-world,edited_with_cuts,15.0,other
InternVL3-78B,gain,49,What is the difference between the number of adults and children in this video clip?,B,B,A,3,object,real-world,edited_with_cuts,3.0,other
InternVL3-78B,gain,60,How many items in total were in the travel bag that the airline gave to the male passenger in the grey top at the end of the video?,D,D,C,3,object,real-world,edited_with_cuts,8.0,other
InternVL3-78B,gain,54,How many sets of outfit comparisons appear in this video clip?,B,B,D,2,event,real-world,edited_with_cuts,13.0,other
InternVL3-78B,gain,50,"In this video clip, how many more black bags are there than bags of other colors?",C,C,B,3,object,real-world,edited_with_cuts,10.0,other
InternVL3-78B,gain,69,"Based on the MSRP and discount information shown in the video, calculate the discounted prices for the vehicle in the four regions mentioned.",A,A,B,3,event,instructional-media,edited_with_cuts,0.0,recorded_course_or_ppt
InternVL3-78B,gain,65,How many kinds of delicious food appear in this video?,C,C,A,2,object,real-world,edited_with_cuts,21.0,other
InternVL3-78B,gain,75,How many years were there between when the lady introduced in this video clip published her book and when she got married?,C,C,A,3,event,instructional-media,edited_with_cuts,11.0,other
InternVL3-78B,gain,86,How many more utensils are in the first picture than in the second in this video clip?,B,B,A,3,object,instructional-media,edited_with_cuts,1.0,other
InternVL3-78B,gain,68,How many character posters appear in the video?,A,A,C,1,object,real-world,edited_with_cuts,4.0,other
InternVL3-78B,gain,81,How many lion heads passed by in the video?,D,D,C,1,object,instructional-media,edited_with_cuts,1.0,other
InternVL3-78B,gain,101,How many quintessences of Chinese culture does the author in the video believe are on the verge of being lost due to their high difficulty?,D,D,C,2,event,instructional-media,edited_with_cuts,8.0,other
InternVL3-78B,gain,113,How many steps are mentioned in this video clip for the printmaking process?,D,D,A,2,event,instructional-media,edited_with_cuts,14.0,other
InternVL3-78B,gain,129,What is the price difference in Indonesian Rupiah between the cheapest and most expensive dishes on the red sign in the video?,D,D,B,3,object,real-world,continuous_shot,0.0,other
InternVL3-78B,gain,131,How many cows are in the video?,B,B,A,1,object,real-world,continuous_shot,0.0,other
InternVL3-78B,gain,119,"How many years passed from the establishment of the first hereditary dynasty mentioned in the video to the founding of the first centralized, unified dynasty?",D,D,A,3,event,instructional-media,continuous_shot,0.0,recorded_course_or_ppt
InternVL3-78B,gain,127,How many backflips did the man in the video do?,B,B,A,1,action,real-world,continuous_shot,2.0,other
InternVL3-78B,gain,143,How many countries' iconic buildings appeared in the video?,B,B,C,2,object,virtual-world,continuous_shot,0.0,other
InternVL3-78B,gain,149,By how many tons does the cargo carried by the vessel in this video clip exceed the maximum load capacity?,C,C,A,3,event,instructional-media,edited_with_cuts,2.0,other
InternVL3-78B,gain,151,How many methods in total did the woman in the video use to prevent her cat from peeking at her while she was bathing?,C,C,A,2,event,real-world,edited_with_cuts,39.0,other
InternVL3-78B,gain,148,How many boxes did the player draw in the video with five pulls?,B,B,C,2,object,virtual-world,edited_with_cuts,21.0,game_livestream
InternVL3-78B,gain,161,How many kinds of animals are shown in the video?,D,D,C,2,object,real-world,edited_with_cuts,5.0,other
InternVL3-78B,gain,158,How many exercises did the blogger recommend in the video?,C,C,B,2,event,real-world,edited_with_cuts,5.0,recorded_course_or_ppt
InternVL3-78B,gain,174,How much would it cost to order every dish in the rightmost column of the menu at this barbecue restaurant?,D,D,A,3,object,real-world,edited_with_cuts,4.0,other
InternVL3-78B,gain,164,How many pairs of earrings are shown in this video clip?,D,D,B,1,object,real-world,edited_with_cuts,11.0,other
InternVL3-78B,gain,72,How many floors of stairs did the explorers climb in the unfinished building?,D,D,A,2,action,real-world,continuous_shot,22.0,other
InternVL3-78B,gain,197,How many types of cat food are shown in the video?,D,D,A,2,object,real-world,edited_with_cuts,14.0,other
InternVL3-78B,gain,190,How many times did the performer in the video successfully jump rope?,D,D,B,1,action,real-world,continuous_shot,0.0,other
InternVL3-78B,gain,206,How many logs did the woman in the video pick up in total?,B,B,C,2,object,real-world,edited_with_cuts,0.0,other
InternVL3-78B,gain,189,How many scenes are shown in the video?,D,D,B,2,event,real-world,edited_with_cuts,6.0,other
InternVL3-78B,gain,229,How many seconds in total does it take to complete the five sets of steps five and six of adult first aid in the video?,C,C,A,3,event,instructional-media,edited_with_cuts,12.0,recorded_course_or_ppt
InternVL3-78B,gain,291,What is the difference between the number of boats with red flags and those without in the video footage?,B,B,A,3,object,real-world,continuous_shot,0.0,other
InternVL3-78B,gain,313,"How many times does the word ""Persistence"" on the wall appear in the video? What actions does the man in the video perform each time it appears?",D,D,B,2,object,real-world,edited_with_cuts,8.0,other
InternVL3-78B,gain,333,How many times did chicken feet appear in the video?,D,D,A,1,object,real-world,edited_with_cuts,9.0,other
InternVL3-78B,gain,326,"In this video clip, how many times do all the players in blue jerseys touch the ball?",C,C,A,2,action,real-world,edited_with_cuts,9.0,other
InternVL3-78B,gain,331,How many different physical exercises did the man demonstrate? (Dribbling a basketball counts as only one.),D,D,B,2,event,real-world,edited_with_cuts,36.0,other
InternVL3-78B,gain,339,"In the video, at which step is the chili oil poured?",C,C,A,3,event,real-world,edited_with_cuts,2.0,other
InternVL3-78B,gain,341,"In the picture, how many people are there in total, including the people on the stage and the people holding signs with English text? (Duplicates are not counted.)",B,B,A,3,object,real-world,edited_with_cuts,6.0,other
InternVL3-78B,gain,343,How many times in total were seasonings added throughout the cooking process?,D,D,A,3,event,real-world,edited_with_cuts,3.0,other
InternVL3-78B,gain,342,"During the cooking process, how many times in total were cooking ingredients added to the silver container?",D,D,B,2,action,real-world,edited_with_cuts,10.0,other
InternVL3-78B,gain,350,"When making the sauce for the duck, how many more liquid seasonings are used than non-liquid seasonings?",A,A,B,3,object,real-world,edited_with_cuts,3.0,other
InternVL3-78B,gain,364,How many times were the hawthorn berries put into the pot? And how many times were they taken out of the pot?,D,D,A,2,action,real-world,edited_with_cuts,3.0,other
InternVL3-78B,gain,338,How many steps are involved in the man in the black shirt's preparation of the pork liver?,D,D,C,2,event,real-world,edited_with_cuts,14.0,other
InternVL3-78B,gain,325,How many times did the players kick the ball into the goal in the video? What color jerseys were the scoring players mainly wearing? (Goals in replays are also included in the count.),A,A,C,3,event,real-world,edited_with_cuts,11.0,other
InternVL3-78B,gain,348,A man in an apron took a fish from a basin and prepared it. How many steps did this process involve?,B,B,A,2,event,real-world,edited_with_cuts,5.0,other
InternVL3-78B,gain,382,"During the making of Tibetan incense, what is the square of the number of times that the action of a stone pestle grinding medicinal herbs and a shot of the herbs are seen simultaneously?",B,B,A,3,action,real-world,edited_with_cuts,6.0,other
InternVL3-78B,gain,378,"During the pottery-making process, the maker used a wooden tool for shaping and decoration. In total, how many types of operations were performed?",D,D,B,2,event,real-world,edited_with_cuts,18.0,other
InternVL3-78B,gain,380,What is the cube of the number of times the man selling tofu cuts the tofu?,D,D,B,3,action,real-world,continuous_shot,0.0,other
InternVL3-78B,gain,379,How many different auxiliary tools did the man wearing a hat use to process the pottery blanks while making pottery?,B,B,A,2,object,real-world,edited_with_cuts,12.0,other
InternVL3-78B,gain,371,"An elderly woman is wearing a purple top and a red headscarf. She makes multiple ""scooping"" motions. How many times does she actually scoop the contents out of the jar and put them into the bowl?",B,B,A,2,action,real-world,edited_with_cuts,3.0,other
InternVL3-78B,gain,367,What is the difference in the number of shots between the team in white jerseys and the team in red jerseys?,C,C,A,3,action,real-world,edited_with_cuts,7.0,game_livestream
InternVL3-78B,gain,390,How many ingredients were used in total to marinate the chicken?,A,A,B,2,object,real-world,edited_with_cuts,4.0,other
InternVL3-78B,gain,375,"In the process of cooking duck, out of these ten seasonings—ginger, cooking wine, Sichuan peppercorns, dried chilies, rock sugar, light soy sauce, salt, dark soy sauce, beer, and water—how many are used twice?",C,C,A,3,object,real-world,edited_with_cuts,6.0,other
InternVL3-78B,gain,416,"In the match clip, what is the number of times the ball entered the goal due to non-deliberate contact (not active actions such as shooting, kicking, etc.) by players wearing blue and black jerseys? (Replays are included).",D,D,A,3,event,real-world,edited_with_cuts,8.0,other
InternVL3-78B,gain,381,"During the cooking process, excluding water, how many ingredients and seasonings in total were added to the pot?",C,C,B,3,object,real-world,edited_with_cuts,8.0,other
InternVL3-78B,gain,421,"According to the video, how many types of food with strawberries were shown in total?",D,D,B,2,event,real-world,edited_with_cuts,25.0,other
InternVL3-78B,gain,422,"In the video, how many different types of fruit did the woman in the white top pick?",C,C,A,2,object,real-world,edited_with_cuts,8.0,other
