model,direction,ID,Question_EN,gt,cot,nocot,LLM_Level_Final,meta_counting_type,meta_domain_v2,meta_scene_consistency,meta_shot_transition_count,meta_content_style
InternVL3-78B,loss,908,"In the video, what is the total number of dashes made by all blue team heroes towards red team heroes?",B,D,B,3,action,virtual-world,continuous_shot,0.0,game_livestream
InternVL3-78B,loss,920,How many times in total were heroes on the blue side killed in the video?,A,B,A,2,event,virtual-world,edited_with_cuts,1.0,game_livestream
InternVL3-78B,loss,894,"In the video, how many different actions did the man wearing a red hat perform while holding the white spray gun?",A,C,A,2,action,real-world,edited_with_cuts,0.0,other
InternVL3-78B,loss,927,"In the video, how many actions did the person in the pink plaid top perform before holding the banknote?",C,D,C,3,action,real-world,continuous_shot,1.0,other
InternVL3-78B,loss,933,"In the video, during the process of sealing the tea leaves inside the mask, how many times did the demonstrator wrap the rubber band around? (The first time the rubber band is looped over the mask does not count.)",A,B,A,3,action,instructional-media,edited_with_cuts,1.0,other
InternVL3-78B,loss,934,"In the video, how many times is the transparent container with yellow liquid picked up?",B,D,B,2,action,instructional-media,continuous_shot,0.0,other
InternVL3-78B,loss,919,How many times did the blue arrow-shaped ranged skill appear in the video?,A,D,A,2,object,virtual-world,edited_with_cuts,4.0,game_livestream
InternVL3-78B,loss,925,How many shots did the player in the black number 3 jersey make in the video?,B,D,B,2,event,real-world,edited_with_cuts,2.0,other
InternVL3-78B,loss,904,How many times did the man in the black and yellow color-blocked outfit enter the frame from the right while the woman in pink was throwing the badminton racket backward?,A,B,A,2,action,real-world,edited_with_cuts,7.0,other
InternVL3-78B,loss,964,"In the video, which color of earrings was worn most often by the woman in the white top? How many times were earrings of that color worn?",B,C,B,3,object,instructional-media,edited_with_cuts,4.0,other
InternVL3-78B,loss,863,How many times did the man in camouflage-patterned clothes do a handstand on the white rack?,A,B,A,2,action,real-world,edited_with_cuts,0.0,other
InternVL3-78B,loss,974,How many times does a plane appear in the video?,A,B,A,2,event,real-world,edited_with_cuts,18.0,other
InternVL3-78B,loss,972,How many times in total did the woman in the wedding dress wear earrings in the video?,A,D,A,2,object,instructional-media,edited_with_cuts,5.0,other
InternVL3-78B,loss,999,"Based on the video, in the scenes showing different segments of the protagonist's career, how many times is the protagonist seen using a mobile phone? (Excluding close-ups of the phone screen.)",C,B,C,2,event,real-world,edited_with_cuts,5.0,other
InternVL3-78B,loss,1014,"According to the video, how many real-world work scenarios are shown after putting on the VR headset?",B,A,B,2,event,real-world,edited_with_cuts,5.0,other
InternVL3-78B,loss,1022,"Based on the scenes that appear in the video, which of the following statements about the number of scenes is correct?",B,D,B,3,event,real-world,edited_with_cuts,9.0,other
InternVL3-78B,loss,1027,"The video shows a clip of an actor getting a job offer after passing an audition. From the moment the actor is notified they passed the audition to when they finally get the script on set, how many times does a coffee cup appear?",B,C,B,2,object,real-world,edited_with_cuts,8.0,other
InternVL3-78B,loss,1030,How many shots directly or indirectly show feet from the beginning of the film until the first time the police check the box containing the body?,C,D,C,2,event,real-world,edited_with_cuts,17.0,other
InternVL3-78B,loss,1034,"In the video, from the car's design to the interior showcase, how many times are there explicit scenes of designers engaged in design or evaluation work, including but not limited to hand-sketching, touching models, and team discussions?",B,D,B,2,event,real-world,edited_with_cuts,18.0,other
InternVL3-78B,loss,1035,"Based on the sports and scenes presented in the video, from a first-person perspective, how many times did an activity involving contact with water occur?",D,B,D,2,event,real-world,edited_with_cuts,33.0,other
InternVL3-78B,loss,1046,How many brand advertisements appeared in the video?,A,B,A,2,event,real-world,edited_with_cuts,46.0,other
InternVL3-78B,loss,1051,How many more times did the woman in the video do the second movement than the first?,A,C,A,3,action,real-world,edited_with_cuts,0.0,recorded_course_or_ppt
InternVL3-78B,loss,1047,"Disregarding repeated appearances, how many children are in the video?",A,D,A,2,object,real-world,edited_with_cuts,3.0,other
InternVL3-78B,loss,1053,How many options are there in total under this level in the video clip?,A,B,A,2,object,instructional-media,continuous_shot,0.0,recorded_course_or_ppt
InternVL3-78B,loss,1068,How many women in the video have makeup and attire that include pearl elements?,A,D,A,2,object,real-world,continuous_shot,0.0,other
InternVL3-78B,loss,1071,How many times did the dancers in green change formation in the video?,B,D,B,2,event,real-world,edited_with_cuts,7.0,other
InternVL3-78B,loss,1041,"In the video, from the start of the bamboo weaving to the end of the meeting with the team in formal wear in the conference room, how many hand close-up shots (showing only hand movements, not the full person) appeared?",A,D,A,2,event,real-world,edited_with_cuts,8.0,other
InternVL3-78B,loss,1090,What is the most expensive animal the man in the video asked about?,C,D,C,3,object,real-world,edited_with_cuts,8.0,other
InternVL3-78B,loss,1086,How many questions are there in total in the video?,C,B,C,3,object,instructional-media,edited_with_cuts,17.0,recorded_course_or_ppt
InternVL3-78B,loss,1073,How many goals are there in the video?,C,D,C,1,event,real-world,edited_with_cuts,28.0,other
InternVL3-78B,loss,1113,How many smart devices appear in the video clip?,B,D,B,1,object,real-world,edited_with_cuts,8.0,other
InternVL3-78B,loss,1116,How many ingredients in total make up this man's breakfast and lunch in the video clip?,A,D,A,3,object,instructional-media,edited_with_cuts,8.0,other
InternVL3-78B,loss,1145,How many paintings appeared in the video?,A,B,A,1,object,real-world,continuous_shot,1.0,other
InternVL3-78B,loss,1155,How many water outlets are in the video?,A,B,A,1,object,real-world,continuous_shot,0.0,other
InternVL3-78B,loss,1126,Who threw more things into the basin in the video? And by how many?,B,C,B,3,action,real-world,edited_with_cuts,7.0,other
InternVL3-78B,loss,1157,How many materials did the two people in the video take out of the building in total?,A,D,A,3,object,instructional-media,continuous_shot,0.0,other
InternVL3-78B,loss,1159,How many species of birds appeared in this video clip?,A,B,A,2,object,real-world,edited_with_cuts,11.0,other
InternVL3-78B,loss,1144,How many shots of wailing or crying are there in total in the video?,A,B,A,2,event,instructional-media,edited_with_cuts,5.0,other
InternVL3-78B,loss,1168,How many cities in the broadcast below the video are sunny all day?,A,D,A,2,event,real-world,edited_with_cuts,9.0,other
InternVL3-78B,loss,1172,How many different paintings appeared in the video?,C,D,C,2,object,instructional-media,edited_with_cuts,9.0,other
InternVL3-78B,loss,1184,How many times does the ball hit the net in the video?,A,C,A,1,event,real-world,continuous_shot,0.0,other
InternVL3-78B,loss,1148,How many types of boards were used in the video?,A,D,A,2,object,instructional-media,edited_with_cuts,40.0,other
InternVL3-78B,loss,1188,"How many times do scenes of the men's synchronized 10-meter platform diving and the women's synchronized 3-meter springboard diving appear in the video, respectively?",B,D,B,2,event,real-world,edited_with_cuts,15.0,other
InternVL3-78B,loss,1200,How many hangers are in the video?,B,A,B,1,object,instructional-media,continuous_shot,0.0,other
InternVL3-78B,loss,1154,How many times did plane explosions appear in the video?,A,C,A,1,event,instructional-media,edited_with_cuts,15.0,other
InternVL3-78B,loss,1210,How many times does a character fall into the water in the video?,C,D,C,2,action,real-world,edited_with_cuts,7.0,other
InternVL3-78B,loss,1235,"How many books with the words ""illustrated catalog"" on them did the person in the video take out in total?",D,B,D,2,object,real-world,continuous_shot,0.0,other
InternVL3-78B,loss,1221,How many animals are in the background of Little Red Riding Hood in the video?,A,C,A,2,object,real-world,edited_with_cuts,1.0,other
InternVL3-78B,loss,1247,How many people appear in the video?,C,A,C,1,object,real-world,edited_with_cuts,1.0,other
InternVL3-78B,loss,1251,How many circles are there next to the pink flower in the video?,D,A,D,2,object,real-world,edited_with_cuts,2.0,other
InternVL3-78B,loss,1255,How many times was trash thrown into the trash can in the video?,B,C,B,1,action,real-world,edited_with_cuts,17.0,other
InternVL3-78B,loss,1273,How many staff members in red are on the aircraft carrier in the video?,C,D,C,2,object,instructional-media,edited_with_cuts,1.0,other
InternVL3-78B,loss,1292,How many English words for items were introduced in the video in total?,C,D,C,2,event,real-world,edited_with_cuts,3.0,recorded_course_or_ppt
InternVL3-78B,loss,1310,How many figures are displayed in the cabinet in the video in total? How many of them belong to the Gundam series?,B,D,B,2,object,real-world,continuous_shot,0.0,other
InternVL3-78B,loss,1305,How many books were flipped through in the video?,B,C,B,2,action,real-world,continuous_shot,5.0,other
InternVL3-78B,loss,1308,How much would it cost to buy one of each product that appears in the video?,A,D,A,3,object,instructional-media,edited_with_cuts,4.0,other
InternVL3-78B,loss,1322,How many times was the paper folded in the video?,A,B,A,2,action,real-world,edited_with_cuts,7.0,recorded_course_or_ppt
InternVL3-78B,loss,1348,How many monitors and cameras does the video show?,C,D,C,2,object,instructional-media,edited_with_cuts,2.0,other
InternVL3-78B,loss,1338,How many pieces of cardboard or posters were taken from the shelf in the video in total?,A,C,A,2,object,real-world,edited_with_cuts,3.0,other
InternVL3-78B,loss,1344,How many of the life hacks shown in the video are related to fire?,D,B,D,2,event,instructional-media,edited_with_cuts,16.0,other
InternVL3-78B,loss,1363,How many leaves did the woman in the video cut off in total?,C,B,C,2,action,real-world,edited_with_cuts,6.0,other
InternVL3-78B,loss,1357,How many times in total did all the people in the video stand up?,B,A,B,3,action,real-world,edited_with_cuts,7.0,recorded_course_or_ppt
InternVL3-78B,loss,1367,How many photos were taken in total in the video?,C,D,C,1,event,instructional-media,edited_with_cuts,15.0,other
InternVL3-78B,loss,1366,How many people are in the video?,D,B,D,1,object,real-world,continuous_shot,0.0,other
InternVL3-78B,loss,1381,How many straps are on the person's clothes in the video?,D,B,D,1,object,real-world,continuous_shot,0.0,other
InternVL3-78B,loss,1362,From how many angles does the video show the rocket launch?,A,C,A,2,event,real-world,edited_with_cuts,6.0,other
InternVL3-78B,loss,1383,How many things are there in total on the dining table in the video?,C,A,C,3,object,real-world,continuous_shot,0.0,other
InternVL3-78B,loss,1397,How many bicycles are parked by the wall next to the ramen chef in the video?,A,D,A,2,object,instructional-media,edited_with_cuts,0.0,other
